Date,Close,High,Low,Open,Volume,ticker
2007-03-02,2.5702929496765137,2.6343927455719216,2.5642740951810086,2.6112205575569156,860000400,AAPL
2007-03-05,2.597679376602173,2.667797262345926,2.580826976448887,2.584739434939997,838899600,AAPL
2007-03-06,2.65395450592041,2.6575660212651746,2.630180822721393,2.6422177339633635,723186800,AAPL
2007-03-07,2.6398098468780518,2.6774268943625397,2.631684391046912,2.649740959560556,626284400,AAPL
2007-03-08,2.6482365131378174,2.6699035956018484,2.631985598600485,2.6659921419841623,511011200,AAPL
2007-03-09,2.647334337234497,2.6738161062041854,2.630180994278999,2.672311994441937,451836000,AAPL
2007-03-12,2.704512596130371,2.7081241126680347,2.647936523131327,2.6503438659955885,729408400,AAPL
2007-03-13,2.6602742671966553,2.726479688814014,2.6602742671966553,2.690668291312369,867890800,AAPL
2007-03-14,2.7084243297576904,2.7084243297576904,2.645829414132684,2.666293128821765,796586000,AAPL
2007-03-15,2.695484161376953,2.719257845828298,2.6876594454302967,2.7072201303664465,559498800,AAPL
2007-03-16,2.6960859298706055,2.7081236466027776,2.687960671972864,2.69458101438261,571704000,AAPL
2007-03-19,2.74242901802063,2.755068414545854,2.696084831956664,2.7156455109914175,712961200,AAPL
2007-03-20,2.752962350845337,2.763795891808423,2.7403229518598278,2.749050093739022,488916400,AAPL
2007-03-21,2.824885606765747,2.8287978634867796,2.7580777059583776,2.76830956110159,686896000,AAPL
2007-03-22,2.827594041824341,2.8396315545565636,2.7987047344941263,2.8206727582807147,561492400,AAPL
2007-03-23,2.8143532276153564,2.830904884540292,2.8077328862796884,2.809237801523528,450884000,AAPL
2007-03-26,2.8844709396362305,2.8859758547921586,2.80773272226255,2.8284973772507658,864987200,AAPL
2007-03-27,2.8727355003356934,2.9139632723533224,2.858892126602312,2.8802584703274783,932052800,AAPL
2007-03-28,2.805927276611328,2.8709297367957762,2.803219192339113,2.8552805053007675,942337200,AAPL
2007-03-29,2.8212742805480957,2.834516167512584,2.775532776204807,2.834516167512584,725723600,AAPL
2007-03-30,2.7959959506988525,2.849262236616591,2.7911812665159608,2.8372245216771397,600558000,AAPL
2007-04-02,2.818265676498413,2.8363212441252923,2.799306677576757,2.833011475261283,501992400,AAPL
2007-04-03,2.8438451290130615,2.8658131556940134,2.821575556762397,2.833011587112769,583934400,AAPL
2007-04-04,2.836923599243164,2.863104623088872,2.8327103992823583,2.8570857660020064,476784000,AAPL
2007-04-05,2.8492627143859863,2.8492627143859863,2.8143537370008676,2.8324103124378026,355516000,AAPL
2007-04-09,2.818265676498413,2.8679194417304257,2.7999081615208445,2.865211357706945,413341600,AAPL
2007-04-10,2.8363215923309326,2.8366233388222257,2.8110429909641694,2.8188675065053617,352466800,AAPL
2007-04-11,2.7863664627075195,2.827293285469455,2.7785417474363663,2.825788370270189,549018400,AAPL
2007-04-12,2.7743282318115234,2.7779397463624265,2.7300906440258297,2.7698142906397907,656675600,AAPL
2007-04-13,2.715646505355835,2.750555480652685,2.7102301357381977,2.7355087371482973,719941600,AAPL
2007-04-16,2.7514584064483643,2.7535650071719395,2.7159477397975986,2.725578115430446,609033600,AAPL
2007-04-17,2.7189574241638184,2.77764009291105,2.699396132788425,2.7686114027909623,751920400,AAPL
2007-04-18,2.7204606533050537,2.7340032822971163,2.6963862300616097,2.71323862767666,464044000,AAPL
2007-04-19,2.7165496349334717,2.7460414359310557,2.703307946667358,2.714141489085977,425913600,AAPL
2007-04-20,2.737614870071411,2.7439344691208154,2.724975471076171,2.7352067245456073,522779600,AAPL
2007-04-23,2.814052104949951,2.8227790451913726,2.7511564600124965,2.7562718854122967,780290000,AAPL
2007-04-24,2.805927276611328,2.9007222799264074,2.7475455601416505,2.827594562443018,1055252800,AAPL
2007-04-25,2.8694238662719727,2.87092898214989,2.822778935012188,2.8357190743512692,1187144000,AAPL
2007-04-26,2.974451780319214,3.0845940788193538,2.958201063191797,3.056908133179374,1737778000,AAPL
2007-04-27,3.0069525241851807,3.007855754730902,2.9398444634235346,2.95459026459256,699403600,AAPL
2007-04-30,3.003340482711792,3.039452612358674,2.999428226514505,3.012067421666817,616509600,AAPL
2007-05-01,2.993411064147949,3.0198938432602116,2.965725115906602,2.9970225805001878,532523600,AAPL
2007-05-02,3.0210964679718018,3.025610410581542,2.9934105247196072,2.9988276978235127,505145200,AAPL
2007-05-03,3.0213968753814697,3.052995070738802,3.009660707034764,3.0313279893349963,576077600,AAPL
2007-05-04,3.033735990524292,3.057509677024269,3.024407362926847,3.0334350476118126,381987200,AAPL
2007-05-07,3.1273272037506104,3.140267144537699,3.0397544353026773,3.0418608345070464,861557200,AAPL
2007-05-08,3.1616339683532715,3.1643422537141515,3.112280133471839,3.113785048955731,783997200,AAPL
2007-05-09,3.2164039611816406,3.218811303316092,3.156517332770258,3.1571198212173264,717757600,AAPL
2007-05-10,3.2302463054656982,3.2753871314676517,3.1875136250165794,3.208879965241139,1197257600,AAPL
2007-05-11,3.2723770141601562,3.2841139854871715,3.213393625450521,3.2422837354868554,653696400,AAPL
2007-05-14,3.2910358905792236,3.3102956327480673,3.2576318326551346,3.29886040567787,651946400,AAPL
2007-05-15,3.2356631755828857,3.31631384501387,3.204365723969541,3.2973548485272466,954514400,AAPL
2007-05-16,3.2302463054656982,3.275086389506144,3.1122795177026252,3.266057701975025,1126767600,AAPL
2007-05-17,3.293442726135254,3.306383670138968,3.224529025151988,3.224529025151988,735291200,AAPL
2007-05-18,3.3108980655670166,3.329556122541904,3.3033742925867795,3.3172176652209457,621345200,AAPL
2007-05-21,3.3698811531066895,3.384024462835342,3.31180018646785,3.3196247007121302,639892400,AAPL
2007-05-22,3.416828155517578,3.4231479579315542,3.3707850861662396,3.385229947033737,572409600,AAPL
2007-05-23,3.3972666263580322,3.4607639668676993,3.3882379381649566,3.4312723682129103,911374800,AAPL
2007-05-24,3.331059217453003,3.4445120381908043,3.3214298517109544,3.394858486559228,887362000,AAPL
2007-05-25,3.419234275817871,3.4240489595739345,3.355435999466142,3.370482740013652,632959600,AAPL
2007-05-29,3.4412038326263428,3.456551117479007,3.3912481130593215,3.4442128599390007,645694000,AAPL
2007-05-30,3.5742175579071045,3.5775275282906773,3.4165270812708166,3.4396988829206148,1478444800,AAPL
2007-05-31,3.647043228149414,3.676534827113751,3.5973892595988453,3.613338428820771,1297066400,AAPL
2007-06-01,3.5630810260772705,3.6470424657569764,3.559771458640107,3.6443339803746873,885262000,AAPL
2007-06-04,3.651256799697876,3.6632945175728686,3.5480357796777358,3.570004614799597,886673200,AAPL
2007-06-05,3.6915807723999023,3.6921830598290883,3.6262777880248676,3.6536627808941353,920785600,AAPL
2007-06-06,3.7207744121551514,3.7331130776159918,3.669916642184237,3.680449247491817,1112241200,AAPL
2007-06-07,3.733713150024414,3.840244944020561,3.707231376136211,3.7614003028694305,1915079600,AAPL
2007-06-08,3.746351480484009,3.786677419778524,3.680145661989583,3.7863756733488905,1241682400,AAPL
2007-06-11,3.6169488430023193,3.796306336996652,3.597388364051874,3.79179259666575,1874258400,AAPL
2007-06-12,3.6226682662963867,3.662692872889979,3.5603742844033937,3.591671545920246,1426566400,AAPL
2007-06-13,3.5359973907470703,3.6470424792830616,3.4728010054305356,3.6458391097903986,1721353200,AAPL
2007-06-14,3.5736148357391357,3.59468003435159,3.5034967498793805,3.526969491600209,973266000,AAPL
2007-06-15,3.6262781620025635,3.6313941904393356,3.6070182214452187,3.629889476193226,811218800,AAPL
2007-06-18,3.764408826828003,3.767116911188612,3.68767039477568,3.709938964437107,910604800,AAPL
2007-06-19,3.7213752269744873,3.7620013142297846,3.6988049106373655,3.7523711411609604,943026000,AAPL
2007-06-20,3.6578774452209473,3.7514690919861358,3.6563731323204007,3.7276954034144336,897512000,AAPL
2007-06-21,3.7285962104797363,3.740332979989953,3.632898808307081,3.6623903999009984,867045200,AAPL
2007-06-22,3.7015116214752197,3.745147523415192,3.6828535698708764,3.7270909556115184,631876000,AAPL
2007-06-25,3.6816513538360596,3.7644086398978636,3.643131065580337,3.737324181500329,965403600,AAPL
2007-06-26,3.6006991863250732,3.7316065409885986,3.572712298989318,3.7310046551623266,1345005200,AAPL
2007-06-27,3.6681082248687744,3.6726223678682492,3.588962661701921,3.6295887433185583,974696800,AAPL
2007-06-28,3.628084659576416,3.6861654375526083,3.6112322579088354,3.682253179606414,838143600,AAPL
2007-06-29,3.6726229190826416,3.7316065244165064,3.644034547840517,3.670516318700046,1137841600,AAPL
2007-07-02,3.6491506099700928,3.6741280710370665,3.5901669976143817,3.642830808069949,994862400,AAPL
2007-07-03,3.8270034790039062,3.8339247635651326,3.656372479366485,3.67141922182169,1162481600,AAPL
2007-07-05,3.9949254989624023,4.001546644738052,3.8727450889480997,3.8760558627323918,1453051600,AAPL
2007-07-06,3.9813826084136963,4.012680262312502,3.924205075379182,4.006360462605533,874694800,AAPL
2007-07-09,3.9220986366271973,3.999439343333131,3.8874906100313456,3.9837903148443203,995820000,AAPL
2007-07-10,3.9828882217407227,4.047588932140885,3.876356450914111,3.8784630510794718,1255007600,AAPL
2007-07-11,3.98409104347229,4.02351415761299,3.951590418920963,3.9744616752269524,821772000,AAPL
2007-07-12,4.0346479415893555,4.039763969486493,3.984090351838567,4.028027199604825,704608800,AAPL
2007-07-13,4.144791603088379,4.148402113834513,4.048190953674995,4.063538637792606,907606000,AAPL
2007-07-16,4.155926704406738,4.212502765297114,4.137870130065513,4.164653646878732,936112800,AAPL
2007-07-17,4.180302143096924,4.2010668031311456,4.137870396046343,4.161945830048869,709959600,AAPL
2007-07-18,4.156526565551758,4.166156734773743,4.093931670987178,4.158633165069067,756856800,AAPL
2007-07-19,4.213104724884033,4.237481102996253,4.202572123789014,4.2221326112807676,732891600,AAPL
2007-07-20,4.325955390930176,4.338895533970332,4.213104213027123,4.26275898845194,1167773600,AAPL
2007-07-23,4.324448108673096,4.370190599197011,4.241088581184154,4.312711342421369,1036490000,AAPL
2007-07-24,4.059325695037842,4.2431973750357015,4.03705592191303,4.179399091633505,1795292800,AAPL
2007-07-25,4.130648612976074,4.163751936505559,4.062637111758243,4.133356697800368,1496182800,AAPL
2007-07-26,4.393665313720703,4.468899019858034,4.121619396598943,4.390956426184172,2186629200,AAPL
2007-07-27,4.328963279724121,4.4815376753324445,4.326857081749279,4.399381891564805,1161098400,AAPL
2007-07-30,4.256136417388916,4.377113013159849,4.200162663330858,4.343408222886974,1106988400,AAPL
2007-07-31,3.965132474899292,4.317829886695666,3.9579102477666925,4.3024813984361225,1762392800,AAPL
2007-08-01,4.062634468078613,4.074069891228366,3.8450572711297375,4.021707056080433,1750156800,AAPL
2007-08-02,4.107473850250244,4.1216181604472135,4.037054447413799,4.112288532779866,852644800,AAPL
2007-08-03,3.9678430557250977,4.091226471510091,3.9573100507140464,4.0704618062813624,679187600,AAPL
2007-08-06,4.0701584815979,4.070759965453512,3.8610080402810687,3.9994389268710564,925170400,AAPL
2007-08-07,4.063538074493408,4.130045232174139,3.9913134050393198,4.060829589119957,949936400,AAPL
2007-08-08,4.032841682434082,4.118608773981085,3.9723541880915474,4.1155997477486785,808096800,AAPL
2007-08-09,3.803529739379883,4.002448133634821,3.764407974054863,3.9455711426739386,1125395600,AAPL
2007-08-10,3.7616989612579346,3.8444562210821163,3.6202594634642358,3.7051229210647842,1410749200,AAPL
2007-08-13,3.8456618785858154,3.8926077674423576,3.8068406447610528,3.8616110493234883,752911600,AAPL
2007-08-14,3.7325098514556885,3.861009263773105,3.7228792762361516,3.860708722646474,739006800,AAPL
2007-08-15,3.608222246170044,3.757486678899577,3.6006982734562243,3.693687601075343,992852000,AAPL
2007-08-16,3.5224552154541016,3.566091124084843,3.359047470599519,3.521251845875461,1866690000,AAPL
2007-08-17,3.6732261180877686,3.7165607027600966,3.60581649629101,3.6717214031554266,1195062400,AAPL
2007-08-20,3.678039312362671,3.7466530800704114,3.6262783450621088,3.730402567184937,803317200,AAPL
2007-08-21,3.8390395641326904,3.880869816927005,3.6413253339025826,3.677738615367109,1303047200,AAPL
2007-08-22,3.9877021312713623,3.994924357213641,3.9220982031821605,3.9488817125736655,1061765600,AAPL
2007-08-23,3.944368600845337,4.012681849687548,3.904946679964073,4.005157873838568,866838000,AAPL
2007-08-24,4.071663856506348,4.073770456617744,3.9064498353342434,3.9281177221943215,911834000,AAPL
2007-08-27,3.9798781871795654,4.052404212348625,3.9753640441994187,4.014185272035804,707439600,AAPL
2007-08-28,3.8164713382720947,3.9846948327478007,3.810753422168981,3.9419613352438416,1179365600,AAPL
2007-08-29,4.034948825836182,4.037958656059805,3.8983247930074443,3.908555644293538,1166860800,AAPL
2007-08-30,4.100252628326416,4.160439997595271,3.981383005947783,3.9925174904646856,1435582400,AAPL
2007-08-31,4.167362689971924,4.202572616244705,4.135162595241382,4.197757528645962,876887200,AAPL
2007-09-04,4.338292121887207,4.3855393418408,4.20828843758344,4.211297464041523,1316842800,AAPL
2007-09-05,4.115599155426025,4.388848350310221,4.0957369333183085,4.362667133844612,2328222400,AAPL
2007-09-06,4.0629377365112305,4.139977118626741,3.993722468884349,4.079489597876151,1901261600,AAPL
2007-09-07,3.9654319286346436,3.9813818964715204,3.912166662086367,3.972654957372421,1430576000,AAPL
2007-09-10,4.114095687866211,4.154119881586718,4.031037470128649,4.122521685883686,1487838800,AAPL
2007-09-11,4.077381610870361,4.1619445375788775,4.025018361761912,4.149906824315862,971885600,AAPL
2007-09-12,4.1183085441589355,4.195046963122851,4.085205633736405,4.092428262247298,1022770000,AAPL
2007-09-13,4.128841876983643,4.183010389804412,4.112290018644919,4.177893959070456,656163200,AAPL
2007-09-14,4.177290439605713,4.182406064261148,4.098746395453729,4.109880874754029,607320000,AAPL
2007-09-17,4.16525411605835,4.230858046342409,4.140878952015351,4.182709202128306,793371600,AAPL
2007-09-18,4.240789890289307,4.298871063354449,4.147800949828367,4.1848165227922856,1064089600,AAPL
2007-09-19,4.2362775802612305,4.308200944923917,4.195048792987242,4.303988144914486,1026880400,AAPL
2007-09-20,4.2224321365356445,4.266971274857859,4.192639599098419,4.2176170511178,691840800,AAPL
2007-09-21,4.337991714477539,4.35303845579639,4.222432467929609,4.247409921909325,1138880400,AAPL
2007-09-24,4.462278842926025,4.509526476209919,4.4132267576294275,4.415633899025133,1052161600,AAPL
2007-09-25,4.609736919403076,4.610941092599753,4.41834128412444,4.418943973412066,1192550800,AAPL
2007-09-26,4.597397804260254,4.664506847955376,4.55165610264595,4.648557682030252,975268000,AAPL
2007-09-27,4.649461269378662,4.650062753377912,4.583857325203964,4.627493241550347,658198800,AAPL
2007-09-28,4.618463516235352,4.65247005585992,4.596796436166416,4.617561089542572,615101200,AAPL
2007-10-01,4.704834461212158,4.737035360032581,4.602215717709499,4.653374818867529,837068400,AAPL
2007-10-02,4.768331050872803,4.772544251195584,4.691291280713531,4.711152707220849,792069600,AAPL
2007-10-03,4.752381801605225,4.7902998066961455,4.724996798924537,4.74816900243409,692518400,AAPL
2007-10-04,4.70182466506958,4.75719655710327,4.619368311087012,4.754789415452515,656958400,AAPL
2007-10-05,4.8586106300354,4.86252288709764,4.745760275275217,4.765922642702578,943471200,AAPL
2007-10-08,5.0530171394348145,5.0530171394348145,4.904354152909682,4.920003586184278,835928800,AAPL
2007-10-09,5.051509857177734,5.149313851245733,5.015999412242336,5.12192845968761,1104286400,AAPL
2007-10-10,5.01931095123291,5.052112514328468,4.983499558044151,5.042182204522903,667590000,AAPL
2007-10-11,4.88208532333374,5.172487584988752,4.610640857025588,5.100564241541749,1643992000,AAPL
2007-10-12,5.033152103424072,5.034055333453191,4.869141923279066,4.905555593687844,988176000,AAPL
2007-10-15,5.025028705596924,5.102970899604121,4.9203033998686445,5.055122992458548,1077930000,AAPL
2007-10-16,5.103272438049316,5.121328205844574,4.969957163443537,4.981694336634046,1067830400,AAPL
2007-10-17,5.19866943359375,5.207396375509355,5.091235233870553,5.196863776274748,1127613200,AAPL
2007-10-18,5.221240997314453,5.242004856071395,5.147511981448925,5.161053610995061,823676000,AAPL
2007-10-19,5.128551006317139,5.255244728818805,5.11591140691698,5.243507957947229,1291780000,AAPL
2007-10-22,5.247117519378662,5.263368427464897,5.114705927091785,5.1264426940429555,1649499600,AAPL
2007-10-23,5.6022233963012695,5.675651842883803,5.499905642144915,5.674448473303636,1795164000,AAPL
2007-10-24,5.595303058624268,5.633822543694197,5.393977485759012,5.591691743894704,1288481600,AAPL
2007-10-25,5.500509262084961,5.594401858470639,5.4668044541374385,5.563405135371199,973602000,AAPL
2007-10-26,5.558288097381592,5.578450467010941,5.503517697907194,5.5760429239404745,706876800,AAPL
2007-10-29,5.570023536682129,5.615164563168586,5.558287568915234,5.580857077676302,540554000,AAPL
2007-10-30,5.627503395080566,5.698825256990923,5.559190962245403,5.602826880249846,939414000,AAPL
2007-10-31,5.716279029846191,5.721394656661533,5.565810814535849,5.646461090072799,833310800,AAPL
2007-11-01,5.640742778778076,5.720791955144799,5.4168461606216844,5.675650937649317,805036400,AAPL
2007-11-02,5.653684139251709,5.700930962941032,5.521873978988073,5.694009678946881,1002114400,AAPL
2007-11-05,5.602826118469238,5.6864858246273435,5.54444440772707,5.576042605134531,804176800,AAPL
2007-11-06,5.771651268005371,5.777970666211325,5.575440944906382,5.629007166296346,954727200,AAPL
2007-11-07,5.606436252593994,5.798434158690349,5.601320626364968,5.736139797539357,994327600,AAPL
2007-11-08,5.280523777008057,5.6244934269029425,5.0488030002897695,5.617572142980761,1890378000,AAPL
2007-11-09,4.9765777587890625,5.26999060634822,4.971762673230173,5.150519108468255,1526380800,AAPL
2007-11-12,4.627190589904785,5.046695189099701,4.532997507179038,4.973868240519921,1769065200,AAPL
2007-11-13,5.114708423614502,5.145404196523041,4.62719219326355,4.8405558802126265,1739446800,AAPL
2007-11-14,4.998846530914307,5.343719358832581,4.927524691759496,5.3313811053537945,1449168000,AAPL
2007-11-15,4.944377899169922,5.1035734582486105,4.824003567355819,5.007273751721605,1487410400,AAPL
2007-11-16,5.007273197174072,5.026232193518884,4.794812382415407,4.974470830760508,1383494000,AAPL
2007-11-19,4.933846473693848,5.061744407434324,4.878173638362467,4.998547998791694,1154428800,AAPL
2007-11-20,5.081303119659424,5.169778301932262,4.921205151651772,4.98560611311616,1543642800,AAPL
2007-11-21,5.0695672035217285,5.186630750180172,4.955511879788162,4.990721387351928,1217809600,AAPL
2007-11-23,5.162256240844727,5.177603523552196,5.108388270969929,5.176098809209722,465757600,AAPL
2007-11-26,5.192349910736084,5.334691874721457,5.186631594236269,5.223948109477998,1305754800,AAPL
2007-11-27,5.2606611251831055,5.2901527192278515,5.116212181496177,5.272999379541771,1317030400,AAPL
2007-11-28,5.423468589782715,5.434903615128019,5.27691222629531,5.321150024100766,1150912000,AAPL
2007-11-29,5.545949935913086,5.572431704763009,5.3912681035370165,5.39969450442795,1050926800,AAPL
2007-11-30,5.483654499053955,5.648567152325025,5.4078189146928475,5.637733612214247,1187802000,AAPL
2007-12-03,5.382541179656982,5.541435811220134,5.3476330097986935,5.472822037684723,961469600,AAPL
2007-12-04,5.411129474639893,5.443931038947422,5.326265200605121,5.331080687856472,773799600,AAPL
2007-12-05,5.582361221313477,5.597407959659287,5.48937230601367,5.503817158753936,892402000,AAPL
2007-12-06,5.716279029846191,5.72079317273579,5.601020325488982,5.603126925504128,899810800,AAPL
2007-12-07,5.847186088562012,5.867950743093474,5.658799483552451,5.734033587701023,1066066400,AAPL
2007-12-10,5.84447717666626,5.888113088463115,5.798735468402206,5.825819924433016,722377600,AAPL
2007-12-11,5.67384672164917,5.923323138959514,5.639239496785302,5.86072822702995,1110925200,AAPL
2007-12-12,5.7436628341674805,5.852600904659095,5.590185232859887,5.821303257770354,1225660800,AAPL
2007-12-13,5.772856712341309,5.781584862526838,5.652181789224238,5.723503669778634,864617600,AAPL
2007-12-14,5.729520797729492,5.814083742323599,5.703941455221059,5.728919313731956,674312800,AAPL
2007-12-17,5.549256801605225,5.797528938988998,5.506524137562262,5.739448998668954,1024693600,AAPL
2007-12-18,5.506527423858643,5.637434782380109,5.374717236571162,5.613059209283617,1222603200,AAPL
2007-12-19,5.510739326477051,5.556481836259293,5.4439312189103175,5.506526126561581,827478400,AAPL
2007-12-20,5.633822441101074,5.6524804984044685,5.517059814648123,5.580256214093,774057200,AAPL
2007-12-21,5.835450649261475,5.835450649261475,5.714474803865106,5.721396089569706,993960800,AAPL
2007-12-24,5.982606887817383,5.998556858977175,5.861932018479566,5.869153843343564,480202800,AAPL
2007-12-26,5.987119674682617,6.047607968871508,5.9230204688795,5.988925331386116,703732400,AAPL
2007-12-27,5.975684642791748,6.107794917464779,5.952512850495264,5.987120067538158,795527600,AAPL
2007-12-28,6.013604164123535,6.065665675246092,5.9248280233956905,6.036475421234425,699647200,AAPL
2007-12-31,5.960939407348633,6.033765563714577,5.951008293894527,6.003672084105983,539333200,AAPL
2008-01-02,5.8634352684021,6.026543061501345,5.794521773800752,5.996750526089309,1079178800,AAPL
2008-01-03,5.86614465713501,5.940174989560539,5.79873506727506,5.880589913641727,842066400,AAPL
2008-01-04,5.418353080749512,5.808065319839937,5.3834449076649635,5.761420372961662,1455832000,AAPL
2008-01-07,5.345827579498291,5.525185531611279,5.122833710071614,5.4544651548425245,2072193200,AAPL
2008-01-08,5.153528690338135,5.490878426379056,5.139986662537733,5.421060481839398,1523816000,AAPL
2008-01-09,5.398789405822754,5.40179843143037,5.064750196655355,5.155031009701584,1813882000,AAPL
2008-01-10,5.357263088226318,5.446942065625608,5.278718998395708,5.3440220020997415,1482975200,AAPL
2008-01-11,5.196863651275635,5.352146962631581,5.115912025718678,5.296473333553931,1232285600,AAPL
2008-01-14,5.380131721496582,5.39939125457543,5.271493393963078,5.3422137372741725,1100450400,AAPL
2008-01-15,5.08702278137207,5.393375026608356,4.955212198873988,5.348235197733623,2343278000,AAPL
2008-01-16,4.804141998291016,5.0861182182504345,4.715666808796528,4.972364632782013,2213845200,AAPL
2008-01-17,4.841758728027344,4.9762773836244305,4.767427845196755,4.860417186696556,1757859600,AAPL
2008-01-18,4.855900764465332,4.988011815005058,4.803236990252296,4.8664333585908555,1724343600,AAPL
2008-01-22,4.683768272399902,4.8143746967782794,4.393666508360675,4.455659147288808,2434754000,AAPL
2008-01-23,4.185117721557617,4.213104610600603,3.7960073505814558,4.098448166252249,3372969600,AAPL
2008-01-24,4.080690383911133,4.234167983789428,3.97265474096022,4.212801448700529,2005866800,AAPL
2008-01-25,3.9124672412872314,4.185717241754793,3.900430334416381,4.18270821593345,1554739200,AAPL
2008-01-28,3.9124672412872314,4.008465973212752,3.8053336271896065,3.85679443759767,1474844000,AAPL
2008-01-29,3.9585108757019043,3.996127922968466,3.8835785275611965,3.9467749098216287,1099982800,AAPL
2008-01-30,3.9777724742889404,4.0761788042394205,3.912168522183932,3.953396900345393,1243051600,AAPL
2008-01-31,4.073469161987305,4.112289178258752,3.8941112607538093,3.8956151712551086,1345674400,AAPL
2008-02-01,4.025018692016602,4.110484052439484,3.9777714671682762,4.099951454262974,1010744000,AAPL
2008-02-04,3.961822032928467,4.089719122105095,3.9548999459069694,4.038860988194769,899234000,AAPL
2008-02-05,3.892906665802002,4.032540903593561,3.8790632977025385,3.925106740186953,1141042000,AAPL
2008-02-06,3.6714186668395996,3.9699475349091475,3.664497383324614,3.937145167199673,1573272400,AAPL
2008-02-07,3.6485486030578613,3.7550803940189845,3.5290766675710175,3.610330055355989,2083331600,AAPL
2008-02-08,3.77614426612854,3.78276460592766,3.6593804688351734,3.6738257232175218,1355972800,AAPL
2008-02-11,3.895615339279175,3.9115653092885423,3.827905211411108,3.8522811788778766,1201432400,AAPL
